DateTime,ALC,ALV,CDT,Control Point,DP,ECDW,ECW,Hrs,LCDW,LCW,PLC,Power,SP,Serialnumber,VFD_speed,DateTime
2021-09-04 12:15:00+00:00,417.3,441.7,42.77777777777778,13.88888888888889,793.5865307,25.666666666666668,17.88888888888889,66822.2,30.944444444444446,14.000000000000002,94.2,314.9,327.5009575,4710Q20221,0.0,2021-09-04 12:15:00
2021-09-04 12:30:00+00:00,382.9,444.0,41.27777777777778,13.88888888888889,737.738999,23.388888888888886,17.77777777777778,66822.2,28.94444444444444,13.833333333333332,86.7,291.0,323.3641033,4710Q20221,0.0,2021-09-04 12:30:00
2021-09-04 12:45:00+00:00,348.5,446.1,40.666666666666664,13.88888888888889,701.1967869,21.77777777777778,17.77777777777778,66822.2,27.055555555555557,13.777777777777775,78.7,268.1,314.40091920000003,4710Q20221,0.0,2021-09-04 12:45:00
2021-09-04 13:00:00+00:00,346.5,445.7,40.27777777777778,13.88888888888889,695.6809813000001,21.555555555555554,17.88888888888889,66822.2,26.722222222222218,13.944444444444445,78.2,264.0,317.158822,4710Q20221,0.0,2021-09-04 13:00:00
2021-09-04 13:15:00+00:00,362.3,443.4,40.44444444444444,13.88888888888889,715.6757766,21.944444444444443,18.055555555555554,66822.2,27.22222222222222,13.944444444444445,81.8,277.2,313.71144350000003,4710Q20221,0.0,2021-09-04 13:15:00
2021-09-04 13:30:00+00:00,382.3,448.7,40.61111111111111,13.88888888888889,741.8758531999999,22.61111111111111,18.055555555555554,66822.2,28.055555555555554,13.944444444444445,86.3,295.9,320.6062005,4710Q20221,0.0,2021-09-04 13:30:00
2021-09-04 13:45:00+00:00,391.8,447.7,40.55555555555556,13.61111111111111,739.1179504,22.77777777777778,17.83333333333333,66822.2,28.22222222222222,13.666666666666668,88.4,302.0,317.84829770000005,4710Q20221,0.0,2021-09-04 13:45:00
2021-09-04 14:00:00+00:00,392.1,445.9,40.5,13.61111111111111,739.8074261,22.944444444444443,17.72222222222222,66822.2,28.333333333333332,13.61111111111111,88.5,300.9,317.158822,4710Q20221,0.0,2021-09-04 14:00:00
2021-09-04 14:15:00+00:00,391.2,446.2,40.61111111111111,13.61111111111111,739.8074261,23.000000000000004,17.77777777777778,66822.2,28.388888888888886,13.555555555555554,88.3,300.7,317.84829770000005,4710Q20221,0.0,2021-09-04 14:15:00
2021-09-04 14:30:00+00:00,389.1,445.2,40.72222222222222,13.61111111111111,738.4284747,23.000000000000004,17.666666666666664,66824.3,28.499999999999996,13.555555555555554,87.8,298.5,317.84829770000005,4710Q20221,0.0,2021-09-04 14:30:00
2021-09-04 14:45:00+00:00,379.7,444.0,40.55555555555556,13.61111111111111,732.2231934,23.055555555555554,17.61111111111111,66824.3,28.333333333333332,13.555555555555554,85.7,290.4,319.9167248,4710Q20221,0.0,2021-09-04 14:45:00
2021-09-04 15:00:00+00:00,393.3,443.2,40.666666666666664,13.61111111111111,738.4284747,23.000000000000004,17.72222222222222,66824.3,28.388888888888886,13.555555555555554,88.8,299.7,317.84829770000005,4710Q20221,0.0,2021-09-04 15:00:00
2021-09-04 15:15:00+00:00,406.2,446.5,40.61111111111111,13.61111111111111,743.9442803000001,22.83333333333333,17.72222222222222,66824.3,28.27777777777778,13.722222222222223,91.7,311.5,316.4693463,4710Q20221,0.0,2021-09-04 15:15:00
2021-09-04 15:30:00+00:00,385.8,447.1,40.5,13.61111111111111,732.9126691,22.83333333333333,17.666666666666664,66824.3,28.22222222222222,13.722222222222223,87.1,297.2,317.158822,4710Q20221,0.0,2021-09-04 15:30:00
2021-09-04 15:45:00+00:00,386.3,445.5,40.61111111111111,13.61111111111111,739.1179504,23.111111111111107,17.72222222222222,66824.3,28.444444444444446,13.666666666666668,87.2,296.2,319.9167248,4710Q20221,0.0,2021-09-04 15:45:00
2021-09-04 16:00:00+00:00,391.6,446.3,40.666666666666664,13.61111111111111,739.1179504,22.88888888888889,17.72222222222222,66824.3,28.388888888888886,13.61111111111111,88.4,300.9,317.158822,4710Q20221,0.0,2021-09-04 16:00:00
2021-09-04 16:15:00+00:00,393.5,446.3,40.55555555555556,13.61111111111111,738.4284747,22.88888888888889,17.666666666666664,66824.3,28.333333333333332,13.555555555555554,88.8,302.4,317.158822,4710Q20221,0.0,2021-09-04 16:15:00
2021-09-04 16:30:00+00:00,374.0,446.0,40.22222222222222,13.61111111111111,726.7073878000001,22.722222222222225,17.666666666666664,66824.3,28.000000000000004,13.61111111111111,84.4,287.5,319.9167248,4710Q20221,0.0,2021-09-04 16:30:00
2021-09-04 16:45:00+00:00,376.1,445.4,40.27777777777778,13.61111111111111,730.1547663000001,22.88888888888889,17.61111111111111,66824.3,28.111111111111107,13.555555555555554,84.9,288.9,319.9167248,4710Q20221,0.0,2021-09-04 16:45:00
2021-09-04 17:00:00+00:00,387.4,444.4,40.5,13.61111111111111,735.6705719,22.944444444444443,17.666666666666664,66824.3,28.27777777777778,13.61111111111111,87.4,296.3,317.158822,4710Q20221,0.0,2021-09-04 17:00:00
2021-09-04 17:15:00+00:00,374.6,443.9,40.33333333333333,13.61111111111111,728.0863392,22.88888888888889,17.61111111111111,66824.3,28.111111111111107,13.666666666666668,84.5,287.1,320.6062005,4710Q20221,0.0,2021-09-04 17:15:00
2021-09-04 17:30:00+00:00,382.9,443.4,40.5,13.61111111111111,734.2916205,23.055555555555554,17.61111111111111,66824.3,28.333333333333332,13.61111111111111,86.4,292.6,319.9167248,4710Q20221,0.0,2021-09-04 17:30:00
2021-09-04 17:45:00+00:00,389.5,442.1,40.61111111111111,13.61111111111111,737.738999,23.055555555555554,17.61111111111111,66824.3,28.388888888888886,13.61111111111111,87.9,296.5,317.84829770000005,4710Q20221,0.0,2021-09-04 17:45:00
2021-09-04 18:00:00+00:00,384.6,442.3,40.5,13.61111111111111,732.2231934,23.000000000000004,17.666666666666664,66824.3,28.27777777777778,13.61111111111111,86.8,293.3,317.84829770000005,4710Q20221,0.0,2021-09-04 18:00:00
2021-09-04 18:15:00+00:00,382.0,441.8,40.38888888888889,13.61111111111111,731.5337177,22.88888888888889,17.666666666666664,66824.3,28.166666666666668,13.722222222222223,88.4,292.2,319.9167248,4710Q20221,0.0,2021-09-04 18:15:00
2021-09-04 18:30:00+00:00,396.3,441.7,40.72222222222222,13.61111111111111,743.9442803000001,23.22222222222222,17.666666666666664,66824.3,28.666666666666664,13.555555555555554,89.5,300.9,317.84829770000005,4710Q20221,0.0,2021-09-04 18:30:00
2021-09-04 18:45:00+00:00,396.5,441.4,40.666666666666664,13.61111111111111,741.1863775,23.000000000000004,17.72222222222222,66824.3,28.499999999999996,13.555555555555554,89.5,300.8,317.158822,4710Q20221,0.0,2021-09-04 18:45:00
2021-09-04 19:00:00+00:00,416.7,440.8,41.0,13.61111111111111,753.5969401,23.22222222222222,17.83333333333333,66824.3,28.833333333333336,13.555555555555554,94.1,315.0,315.7798706,4710Q20221,0.0,2021-09-04 19:00:00
2021-09-04 19:15:00+00:00,416.7,440.8,41.0,13.61111111111111,753.5969401,23.22222222222222,17.83333333333333,66824.3,28.833333333333336,13.555555555555554,94.1,315.0,315.7798706,4710Q20221,0.0,2021-09-04 19:15:00
2021-09-04 19:30:00+00:00,395.2,441.0,40.72222222222222,13.61111111111111,739.1179504,23.000000000000004,17.77777777777778,66824.3,28.499999999999996,13.555555555555554,89.2,299.0,317.158822,4710Q20221,0.0,2021-09-04 19:30:00
2021-09-04 19:45:00+00:00,395.2,443.2,40.61111111111111,13.61111111111111,739.1179504,22.944444444444443,17.77777777777778,66824.3,28.388888888888886,13.666666666666668,89.2,301.3,317.84829770000005,4710Q20221,0.0,2021-09-04 19:45:00
2021-09-04 20:00:00+00:00,403.0,443.5,40.666666666666664,13.61111111111111,741.1863775,22.77777777777778,17.77777777777778,66824.3,28.388888888888886,13.61111111111111,91.0,306.5,316.4693463,4710Q20221,0.0,2021-09-04 20:00:00
2021-09-04 20:15:00+00:00,383.6,443.0,40.61111111111111,13.61111111111111,736.3600476,23.055555555555554,17.666666666666664,66824.3,28.444444444444446,13.555555555555554,86.6,292.4,317.84829770000005,4710Q20221,0.0,2021-09-04 20:15:00
2021-09-04 20:30:00+00:00,402.7,442.0,40.72222222222222,13.61111111111111,742.5653289,22.944444444444443,17.83333333333333,66824.3,28.444444444444446,13.555555555555554,90.9,305.7,317.158822,4710Q20221,0.0,2021-09-04 20:30:00
2021-09-04 20:45:00+00:00,409.0,441.9,40.77777777777778,13.61111111111111,746.7021831,22.944444444444443,17.83333333333333,66830.2,28.555555555555557,13.555555555555554,92.3,310.2,316.4693463,4710Q20221,0.0,2021-09-04 20:45:00
2021-09-04 21:00:00+00:00,412.4,443.8,40.833333333333336,13.61111111111111,747.3916588000001,22.944444444444443,17.944444444444443,66830.2,28.61111111111111,13.722222222222223,93.1,313.3,316.4693463,4710Q20221,0.0,2021-09-04 21:00:00
2021-09-04 21:15:00+00:00,416.4,443.9,41.0,13.61111111111111,750.8390373000001,23.000000000000004,17.944444444444443,66830.2,28.666666666666664,13.61111111111111,94.0,316.2,314.40091920000003,4710Q20221,0.0,2021-09-04 21:15:00
2021-09-04 21:30:00+00:00,409.9,444.5,40.77777777777778,13.61111111111111,746.0127074000001,22.83333333333333,17.944444444444443,66830.2,28.499999999999996,13.61111111111111,92.5,313.1,317.158822,4710Q20221,0.0,2021-09-04 21:30:00
2021-09-04 21:45:00+00:00,410.7,443.9,40.833333333333336,13.61111111111111,747.3916588000001,23.000000000000004,17.88888888888889,66830.2,28.61111111111111,13.666666666666668,92.7,312.6,316.4693463,4710Q20221,0.0,2021-09-04 21:45:00
2021-09-04 22:00:00+00:00,412.4,446.6,40.833333333333336,13.61111111111111,748.7706102,23.000000000000004,17.88888888888889,66830.2,28.61111111111111,13.61111111111111,93.2,314.9,315.7798706,4710Q20221,0.0,2021-09-04 22:00:00
2021-09-04 22:15:00+00:00,409.8,446.9,40.833333333333336,13.61111111111111,747.3916588000001,22.944444444444443,17.83333333333333,66830.2,28.61111111111111,13.555555555555554,92.5,313.8,316.4693463,4710Q20221,0.0,2021-09-04 22:15:00
2021-09-04 22:30:00+00:00,408.0,446.6,40.833333333333336,13.61111111111111,746.0127074000001,22.88888888888889,17.83333333333333,66830.2,28.555555555555557,13.61111111111111,92.1,312.3,315.7798706,4710Q20221,0.0,2021-09-04 22:30:00
2021-09-04 22:45:00+00:00,416.1,447.4,41.0,13.61111111111111,752.2179887,23.000000000000004,17.944444444444443,66830.2,28.666666666666664,13.666666666666668,93.9,318.4,315.7798706,4710Q20221,0.0,2021-09-04 22:45:00
2021-09-04 23:00:00+00:00,402.1,447.7,40.77777777777778,13.61111111111111,745.3232317,22.944444444444443,17.944444444444443,66830.2,28.499999999999996,13.666666666666668,90.8,309.0,316.4693463,4710Q20221,0.0,2021-09-04 23:00:00
2021-09-04 23:15:00+00:00,407.5,448.9,40.888888888888886,13.61111111111111,748.7706102,22.944444444444443,17.944444444444443,66830.2,28.61111111111111,13.666666666666668,92.0,313.8,316.4693463,4710Q20221,0.0,2021-09-04 23:15:00
2021-09-04 23:30:00+00:00,406.5,444.5,40.888888888888886,13.61111111111111,748.7706102,23.111111111111107,17.77777777777778,66830.2,28.72222222222222,13.555555555555554,91.8,310.3,316.4693463,4710Q20221,0.0,2021-09-04 23:30:00
2021-09-04 23:45:00+00:00,404.6,444.1,40.833333333333336,13.61111111111111,750.8390373000001,23.333333333333332,17.77777777777778,66830.2,28.72222222222222,13.722222222222223,91.1,308.8,319.9167248,4710Q20221,0.0,2021-09-04 23:45:00
2021-09-05 00:00:00+00:00,406.5,443.8,41.0,13.61111111111111,750.1495616,23.22222222222222,17.83333333333333,66830.2,28.833333333333336,13.61111111111111,91.8,309.2,317.158822,4710Q20221,0.0,2021-09-05 00:00:00
2021-09-05 00:15:00+00:00,409.1,442.9,41.0,13.61111111111111,750.8390373000001,23.22222222222222,17.83333333333333,66830.2,28.833333333333336,13.555555555555554,92.3,310.9,317.158822,4710Q20221,0.0,2021-09-05 00:15:00
2021-09-05 00:30:00+00:00,401.4,443.7,40.94444444444444,13.61111111111111,750.8390373000001,23.444444444444446,17.83333333333333,66830.2,28.833333333333336,13.61111111111111,90.6,306.2,317.84829770000005,4710Q20221,0.0,2021-09-05 00:30:00
2021-09-05 00:45:00+00:00,402.5,444.6,41.0,13.61111111111111,752.2179887,23.444444444444446,17.83333333333333,66830.2,28.88888888888889,13.61111111111111,90.9,307.3,317.84829770000005,4710Q20221,0.0,2021-09-05 00:45:00
2021-09-05 01:00:00+00:00,409.5,444.8,40.94444444444444,13.61111111111111,748.7706102,23.111111111111107,17.83333333333333,66830.2,28.72222222222222,13.555555555555554,92.4,312.3,315.7798706,4710Q20221,0.0,2021-09-05 01:00:00
2021-09-05 01:15:00+00:00,409.6,443.9,40.833333333333336,13.61111111111111,747.3916588000001,23.000000000000004,17.83333333333333,66830.2,28.666666666666664,13.555555555555554,92.5,311.8,315.7798706,4710Q20221,0.0,2021-09-05 01:15:00
2021-09-05 01:30:00+00:00,396.3,445.0,40.55555555555556,13.61111111111111,738.4284747,22.77777777777778,17.83333333333333,66830.2,28.333333333333332,13.555555555555554,89.4,303.2,317.84829770000005,4710Q20221,0.0,2021-09-05 01:30:00
