,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
7,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Mar 25 2024  8:42AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,False,,2024-03-25T08:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2024/3/25/8/43/VU050685661110_7_1711356176,0.0
8,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,3/25/2024 11:43:14 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
9,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Mar 26 2024  7:39AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-03-26T07:39:00,,,0.0
10,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Apr  9 2024  7:43AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,True,,2024-04-09T07:43:00,,,0.0
11,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,4/9/2024 11:28:12 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
12,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Apr 18 2024  4:03AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-04-18T04:03:00,,,0.0
13,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,4/23/2024 4:01:39 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
14,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Apr 23 2024 05:01:41AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-04-23T05:01:41,,,0.0
15,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,May 06 2024 02:00:47AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,False,,2024-05-06T02:00:47,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2024/5/6/2/0/VU050685661110_7_1714960847,0.0
16,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,5/9/2024 7:29:04 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
17,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,May 21 2024 07:39:42AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-05-21T07:39:42,,,0.0
18,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Jun 11 2024 04:00:20AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,True,,2024-06-11T04:00:20,,,0.0
19,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-STARTER MODULE RESET,Jun 25 2024 05:35:50PM,213,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,False,,2024-06-25T17:35:50,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2024/6/25/17/36/VU050685661110_7_1719336950,0.0
20,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,6/25/2024 8:39:17 PM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
21,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Jun 25 2024 06:44:18PM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-06-25T18:44:18,,,0.0
22,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-STARTER MODULE RESET,Jun 25 2024 06:44:18PM,213,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,True,,2024-06-25T18:44:18,,,0.0
23,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Jun 30 2024 05:53:53AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,False,,2024-06-30T05:53:53,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2024/6/30/5/54/VU050685661110_7_1719726833,0.0
24,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,6/30/2024 8:55:26 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
25,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Jul 02 2024 07:35:00AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-07-02T07:35:00,,,0.0
26,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Jul 18 2024 03:59:54AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,True,,2024-07-18T03:59:54,,,0.0
27,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Jul 27 2024 03:12:12AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,False,,2024-07-27T03:12:12,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/vu050685661110_7/2024/7/27/3/12/VU050685661110_7_1722049932,0.0
28,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,,7/27/2024 6:14:28 AM +03:00,3,,,,,,1.0,AlertAlarm/4604Q70013/2024,Device,False,True,False,,,,,
29,4604Q70013,,,SYS_ALM,SystemAlertAlarm,,,Asia/Kuwait,System Alert Alarm,Jul 27 2024 05:19:29AM,3,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,False,True,,2024-07-27T05:19:29,,,0.0
30,4604Q70013,,,ALARM_01,CH_ALARM_01,,,Asia/Kuwait,PROTECTIVE LIMIT-SPARE SAFETY DEVICE,Jul 27 2024 05:19:29AM,237,,,,,,,AlertAlarm/4604Q70013/2024,Device,False,True,True,,2024-07-27T05:19:29,,,0.0
