,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
337,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:56AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T06:56:00,,,0.0
338,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  6:59AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T06:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/45/328818010145_1_1682233150,0.0
339,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:00AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T07:00:00,,,0.0
340,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 23 2023  7:00AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T07:00:00,,,0.0
341,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 23 2023  7:00AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-23T07:00:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/46/328818010145_1_1682233234,0.0
342,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 23 2023  7:01AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-23T07:01:00,,,0.0
343,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 23 2023  7:08AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:08:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/54/328818010145_1_1682233706,0.0
344,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/23/2023 12:38:41 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
345,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 23 2023  7:10AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-23T07:10:00,,,0.0
346,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:10AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/6/57/328818010145_1_1682233858,0.0
347,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:14AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T07:14:00,,,0.0
348,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:15AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/7/2/328818010145_1_1682234154,0.0
349,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:19AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T07:19:00,,,0.0
350,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:20AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:20:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/7/6/328818010145_1_1682234414,0.0
351,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:26AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T07:26:00,,,0.0
352,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:30AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T07:30:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/7/16/328818010145_1_1682235008,0.0
353,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,CONDENSER APPROACH,Apr 23 2023  7:41AM,163,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T07:41:00,,,0.0
354,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 23 2023  4:35PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-23T16:35:00,,,0.0
355,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 23 2023  4:35PM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-23T16:35:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/16/22/328818010145_1_1682267744,0.0
356,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 23 2023  4:36PM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-23T16:36:00,,,0.0
357,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 23 2023  4:43PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-23T16:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/23/16/30/328818010145_1_1682268219,0.0
358,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/23/2023 10:13:45 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
359,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 24 2023  7:48AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-24T07:48:00,,,0.0
360,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023  7:48AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-24T07:48:00,,,0.0
361,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,LOW LINE VOLTAGE,Apr 24 2023  7:49AM,212,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-24T07:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/7/35/328818010145_1_1682322542,0.0
362,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,LOW LINE VOLTAGE,Apr 24 2023  7:51AM,212,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-24T07:51:00,,,0.0
363,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023  7:56AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T07:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/7/43/328818010145_1_1682323011,0.0
364,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/24/2023 1:28:51 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
365,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 24 2023  9:30AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-24T09:30:00,,,0.0
366,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023  9:30AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-24T09:30:00,,,0.0
367,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 24 2023  9:31AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-24T09:31:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/9/17/328818010145_1_1682328665,0.0
368,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/24/2023 3:03:51 PM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
369,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 24 2023  9:39AM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-24T09:39:00,,,0.0
370,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 24 2023  9:39AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-24T09:39:00,,,0.0
371,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023  9:43AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T09:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/9/29/328818010145_1_1682329408,0.0
372,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/24/2023 3:13:51 PM +05:30,2,,,,,,3.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
373,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 24 2023 10:51AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-24T10:51:00,,,0.0
374,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023 10:51AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-24T10:51:00,,,0.0
375,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 24 2023 10:51AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-24T10:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/10/37/328818010145_1_1682333470,0.0
376,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/24/2023 4:23:52 PM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
377,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 24 2023 11:03AM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-24T11:03:00,,,0.0
378,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 24 2023 11:03AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-24T11:03:00,,,0.0
379,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 24 2023 11:07AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T11:07:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/10/54/328818010145_1_1682334462,0.0
380,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/24/2023 4:38:52 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
381,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 24 2023  6:17PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-24T18:17:00,,,0.0
382,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 24 2023  6:17PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T18:17:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/18/3/328818010145_1_1682360223,0.0
383,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 24 2023  7:03PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-24T19:03:00,,,0.0
384,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 24 2023  7:04PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-24T19:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/24/18/51/328818010145_1_1682363099,0.0
385,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 24 2023  8:55PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-24T20:55:00,,,0.0
386,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 25 2023  6:42AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-25T06:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/25/6/29/328818010145_1_1682404955,0.0
387,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 25 2023  7:49AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-25T07:49:00,,,0.0
388,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 25 2023  7:49AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-25T07:49:00,,,0.0
389,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,LOW LINE VOLTAGE,Apr 25 2023  7:49AM,212,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-25T07:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/25/7/35/328818010145_1_1682408947,0.0
390,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,LOW LINE VOLTAGE,Apr 25 2023  7:50AM,212,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-25T07:50:00,,,0.0
391,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 25 2023  7:57AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-25T07:57:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/25/7/43/328818010145_1_1682409424,0.0
392,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/25/2023 1:29:00 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
393,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 25 2023 10:33PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-25T22:33:00,,,0.0
394,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 26 2023  1:59AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-26T01:59:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/26/1/46/328818010145_1_1682474396,0.0
395,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 26 2023  3:04AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-26T03:04:00,,,0.0
396,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  2:12AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T02:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/1/59/328818010145_1_1682561566,0.0
397,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  4:23AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-27T04:23:00,,,0.0
398,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 27 2023  6:24AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-27T06:24:00,,,0.0
399,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 27 2023  6:24AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-27T06:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/6/10/328818010145_1_1682576644,0.0
400,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/27/2023 11:54:19 AM +05:30,3,,,,,,2.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
401,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 27 2023  6:25AM,3,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-27T06:25:00,,,0.0
402,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 27 2023  6:25AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-27T06:25:00,,,0.0
403,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 27 2023  6:31AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T06:31:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/6/18/328818010145_1_1682577115,0.0
404,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/27/2023 12:04:19 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
405,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 27 2023  7:16AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-27T07:16:00,,,0.0
406,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  7:16AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T07:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/7/2/328818010145_1_1682579771,0.0
407,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  7:32AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-27T07:32:00,,,0.0
408,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 27 2023  7:42AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-27T07:42:00,,,0.0
409,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 27 2023  7:42AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-04-27T07:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/7/28/328818010145_1_1682581335,0.0
410,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,MOTOR OVERLOAD TRIP,Apr 27 2023  7:43AM,217,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,True,,2023-04-27T07:43:00,,,0.0
411,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 27 2023  7:50AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T07:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/7/36/328818010145_1_1682581807,0.0
412,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/27/2023 1:24:19 PM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
413,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 27 2023  8:16AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-27T08:16:00,,,0.0
414,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  8:16AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T08:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/8/2/328818010145_1_1682583377,0.0
415,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  8:16AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-27T08:16:00,,,0.0
416,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  8:20AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-27T08:20:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/27/8/7/328818010145_1_1682583654,0.0
417,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Apr 27 2023  2:30PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-27T14:30:00,,,0.0
418,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 29 2023  8:37PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-29T20:37:00,,,0.0
419,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 29 2023  8:55PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-29T20:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/29/20/42/328818010145_1_1682801744,0.0
420,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/30/2023 2:29:43 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
421,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 29 2023  9:36PM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-29T21:36:00,,,0.0
422,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 29 2023  9:36PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-29T21:36:00,,,0.0
423,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 29 2023  9:54PM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-29T21:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/29/21/41/328818010145_1_1682805297,0.0
424,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,4/30/2023 3:29:44 AM +05:30,2,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,True,False,False,,,,,
425,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,System Alert Alarm,Apr 30 2023  2:09AM,2,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,False,True,,2023-04-30T02:09:00,,,0.0
426,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 30 2023  2:09AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-30T02:09:00,,,0.0
427,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 30 2023  2:19AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-30T02:19:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/30/2/15/328818010145_1_1682821198,0.0
428,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 30 2023  3:11AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-30T03:11:00,,,0.0
429,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 30 2023  3:18AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-04-30T03:18:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/4/30/3/6/328818010145_1_1682824732,0.0
430,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Apr 30 2023  3:41AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,True,,2023-04-30T03:41:00,,,0.0
431,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,WITH STARTER MODULE,May  6 2023  8:51AM,241,,,,,,,AlertAlarm/1601Q6567/2023,Device,False,True,False,,2023-05-06T08:51:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/5/6/9/29/328818010145_1_1683363107,0.0
432,1601Q6567,,,SYS_ALM,SystemAlertAlarm,,,Asia/Calcutta,,5/6/2023 2:24:43 PM +05:30,3,,,,,,1.0,AlertAlarm/1601Q6567/2023,Device,False,True,False,,,,,
